,etiquette,montant_operation,montant_banque,presence_num_ref,similarite_cos,delai_jours,delai_absolu,dans_fenetre_valide,montant_ratio,ecart_montant,montant_exact_match,type_operation_depense,type_operation_facture,categorie_abonnements,categorie_assurances,categorie_conseil,categorie_divers,categorie_divertissement,categorie_déplacements,categorie_formations,categorie_fournitures_bureau,categorie_frais_bancaires,categorie_juridique_conformité,categorie_licences_logicielles,categorie_maintenance,categorie_marketing,categorie_outils_rh,categorie_services_cloud,categorie_services_publiques,categorie_équipement
21300,0,343.91,284.98,True,0.33447978,5,5,True,1.2067864411537652,58.93000000000001,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21301,0,589.99,338.33,False,0.39431924,4,4,True,1.743829988472793,251.66000000000003,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21302,0,2311.51,2311.51,False,0.28321597,9,9,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21303,0,2413.45,2833.16,False,0.3079404,9,9,True,0.8518579960185799,419.71000000000004,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21304,0,663.05,1354.29,False,0.29241794,1,1,True,0.48959233251371564,691.24,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21305,0,2542.08,2542.08,True,0.52303153,-158,158,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21306,0,875.22,875.22,True,0.47513202,1,1,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21307,0,2765.81,2765.81,False,0.30100062,1,1,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21308,0,2074.23,2625.5,True,0.41274095,252,252,True,0.790032374785755,551.27,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21309,0,2110.54,2793.55,False,0.19617264,189,189,True,0.7555046446278033,683.0100000000002,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21310,0,785.3,174.43,False,0.34746853,115,115,True,4.502092529954709,610.8699999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21311,0,1769.82,1990.76,True,0.2794673,160,160,True,0.8890172597399988,220.94000000000005,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21312,0,2896.47,894.26,True,0.37785175,2,2,True,3.2389573502113476,2002.2099999999998,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21313,0,1891.73,2092.6,False,0.4220959,8,8,True,0.9040093663385262,200.8699999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21314,0,987.22,957.06,False,0.22226728,8,8,True,1.0315131757674545,30.160000000000082,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21315,0,911.83,911.83,True,0.59976035,-271,271,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21316,0,1890.39,2188.19,True,0.31628615,10,10,True,0.8639057851466281,297.79999999999995,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21317,0,797.45,761.14,True,0.34450167,8,8,True,1.0477047586514965,36.31000000000006,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21318,0,1135.34,2289.35,False,0.45757008,7,7,True,0.49592242339528686,1154.01,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21319,0,1444.46,433.09,False,0.43581557,-184,184,True,3.3352420974855113,1011.3700000000001,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21320,0,1216.6,1500.07,False,0.52136755,188,188,True,0.8110288186551294,283.47,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21321,0,362.3,155.28,False,0.23788217,290,290,True,2.333204533745492,207.02,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21322,0,351.54,351.54,False,0.10017002,-288,288,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21323,0,441.35,817.06,False,0.27660224,-183,183,True,0.5401684086847968,375.7099999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21324,0,1249.22,1249.22,False,0.38804483,-204,204,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21325,0,1062.87,1062.87,False,0.41236022,0,0,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21326,0,1185.87,3816.13,True,0.32798573,10,10,True,0.3107519922015235,2630.26,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21327,0,895.12,1210.37,False,0.28171274,6,6,True,0.7395424539603593,315.2499999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21328,0,947.73,404.0,False,0.41567212,-287,287,True,2.3458663366336636,543.73,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21329,0,239.26,35.86,False,0.3001979,1,1,True,6.672058003346347,203.39999999999998,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21330,0,1941.24,680.75,False,0.34397548,10,10,True,2.8516195372750643,1260.49,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21331,0,2365.28,2365.28,False,0.29705864,4,4,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21332,0,2590.36,3221.56,False,0.36140454,217,217,True,0.8040700778504825,631.1999999999998,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21333,0,465.36,654.16,False,0.20966063,10,10,True,0.7113855937385349,188.79999999999995,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21334,0,2227.22,2227.22,False,0.20891042,4,4,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21335,0,223.49,245.69,False,0.22435161,-223,223,True,0.9096422320810779,22.19999999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21336,0,2252.42,3769.38,False,0.37559572,145,145,True,0.5975571579410938,1516.96,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21337,0,1420.6,510.08,False,0.23124252,136,136,True,2.7850533249686324,910.52,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21338,0,1322.5,1347.13,False,0.15553,8,8,True,0.9817166865855559,24.63000000000011,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21339,0,1564.78,2141.27,False,0.59340376,10,10,True,0.7307719250725037,576.49,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21340,0,486.9,646.17,False,0.16972038,10,10,True,0.7535168763638052,159.26999999999998,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21341,0,2612.12,2612.12,False,0.09106384,4,4,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21342,0,663.36,1415.58,False,0.24345142,8,8,True,0.4686135718221507,752.2199999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21343,0,726.84,215.87,True,0.5881242,1,1,True,3.367026451104832,510.97,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21344,0,520.38,583.3,False,0.16729715,-203,203,True,0.8921309789130808,62.91999999999996,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21345,0,1218.37,342.02,False,0.40270635,2,2,True,3.562277059821063,876.3499999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21346,0,1770.28,3058.77,False,0.19467953,10,10,True,0.5787555128368592,1288.49,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21347,0,2468.37,2468.37,True,0.4641028,5,5,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21348,0,2183.12,4491.98,False,0.49242526,7,7,True,0.48600394480830283,2308.8599999999997,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21349,0,226.09,535.12,False,0.23485667,1,1,True,0.4225033637314995,309.03,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21350,0,1557.14,436.75,False,0.22994006,-204,204,True,3.5652890669719524,1120.39,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21351,0,1619.59,1619.59,True,0.20761281,107,107,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21352,0,384.52,384.52,False,0.36709535,6,6,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21353,0,1268.43,1401.66,False,0.40956616,218,218,True,0.904948418304011,133.23000000000002,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21354,0,378.17,659.08,False,0.41871995,10,10,True,0.5737846695393579,280.91,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21355,0,1102.98,2332.55,False,0.22481516,-225,225,True,0.4728644616406936,1229.5700000000002,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21356,0,1722.3,1722.3,True,0.5562929,119,119,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21357,0,1198.98,1675.95,False,0.01390741,6,6,True,0.7154032041528685,476.97,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21358,0,1144.12,1267.21,True,0.22381839,6,6,True,0.902865349863085,123.09000000000015,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21359,0,1061.09,1061.09,True,0.32035047,-227,227,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21360,0,2756.21,3137.68,False,0.22805384,-227,227,True,0.8784229111955331,381.4699999999998,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21361,0,1757.14,2534.62,False,0.45654333,3,3,True,0.6932557937679021,777.4799999999998,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21362,0,286.53,378.48,True,0.41398403,9,9,True,0.7570545339251743,91.95000000000005,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21363,0,2000.57,3410.45,False,0.2284523,1,1,True,0.5866000087964931,1409.8799999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21364,0,2170.8,2170.8,False,0.40497762,2,2,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21365,0,511.71,847.22,False,0.36865658,140,140,True,0.6039871579991029,335.51000000000005,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21366,0,2434.34,2061.85,False,0.4043365,179,179,True,1.1806581468099038,372.49000000000024,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21367,0,712.71,712.71,False,0.2573489,4,4,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21368,0,660.34,660.34,False,0.290115,5,5,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21369,0,845.5,1206.13,False,0.330845,8,8,True,0.7010023795113296,360.6300000000001,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21370,0,1071.25,1071.25,False,0.0769311,2,2,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21371,0,885.82,885.82,False,0.3935736,2,2,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21372,0,1298.26,1506.58,False,0.58841395,1,1,True,0.8617265594923602,208.31999999999994,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21373,0,2887.74,2258.99,False,0.3831293,0,0,True,1.278332352068845,628.75,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21374,0,2738.44,2772.61,False,0.40748075,-129,129,True,0.9876758721926271,34.17000000000007,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21375,0,2687.11,2687.11,True,0.5254715,119,119,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21376,0,1845.14,1741.41,False,0.280066,-165,165,True,1.059566672983387,103.73000000000002,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21377,0,2485.53,4249.14,False,0.489686,5,5,True,0.5849489543766503,1763.6100000000001,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21378,0,584.47,584.47,False,0.3597117,0,0,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21379,0,399.53,80.66,False,0.52609205,182,182,True,4.953260600049591,318.87,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21380,0,1231.15,1346.08,False,0.22429273,134,134,True,0.9146187447997148,114.92999999999984,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21381,0,287.82,274.52,False,0.2958078,-197,197,True,1.0484482004954103,13.300000000000011,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21382,0,2194.86,2194.86,True,0.46531442,-237,237,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21383,0,1667.62,1667.62,False,0.5932968,8,8,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21384,0,1796.92,3143.17,True,0.64144033,5,5,True,0.5716903635501739,1346.25,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21385,0,2080.91,968.29,False,0.29507446,217,217,True,2.149056584287765,1112.62,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21386,0,2586.69,2586.69,False,0.52070665,3,3,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21387,0,915.82,1526.29,False,0.44779783,143,143,True,0.6000301384402702,610.4699999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21388,0,2572.07,4346.53,False,0.29890567,252,252,True,0.5917525014206736,1774.4599999999996,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21389,0,1036.42,1036.42,False,0.4705385,-155,155,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21390,0,590.31,590.31,False,0.41436976,122,122,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21391,0,716.89,950.35,False,0.34301847,-186,186,True,0.7543431367390961,233.46000000000004,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21392,0,1243.3,421.6,False,0.04979784,1,1,True,2.9490037950664134,821.6999999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21393,0,2651.17,3372.56,False,0.34795135,171,171,True,0.7861001731622269,721.3899999999999,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21394,0,904.68,904.68,False,0.63646007,10,10,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21395,0,1966.71,1839.39,False,0.6327062,4,4,True,1.0692185996444472,127.31999999999994,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21396,0,1866.84,1640.16,True,0.39707878,287,287,True,1.1382060286801288,226.67999999999984,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21397,0,2362.06,2362.06,False,0.43551958,-279,279,True,1.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21398,0,416.02,139.62,False,0.35967666,186,186,True,2.9796590746311415,276.4,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21399,0,760.97,577.77,False,0.40971005,197,197,True,1.3170811914775777,183.20000000000005,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21400,0,917.08,928.28,True,0.41647878,3,3,True,0.9879346748825786,11.199999999999932,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21401,0,1330.67,1049.27,False,0.5075874,229,229,True,1.2681864534390577,281.4000000000001,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21402,1,2100.98,1186.0,True,0.41731527,1,1,True,1.7714839797639124,914.98,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21403,1,2100.98,914.98,True,0.36407137,18,18,True,2.2962031956982667,1186.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21404,1,1877.16,703.39,True,0.42923382,10,10,True,2.668732850907747,1173.77,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21405,1,1877.16,299.41,True,0.4857355,19,19,True,6.269530075815771,1577.75,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21406,1,1877.16,456.02,True,0.50769424,18,18,True,4.116398403578791,1421.14,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21407,1,1877.16,418.34,True,0.44153363,15,15,True,4.487163551178468,1458.8200000000002,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21408,1,593.19,342.83,True,0.7557059,0,0,True,1.7302744800630052,250.36000000000007,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21409,1,593.19,34.94,True,0.4075346,15,15,True,16.977389811104754,558.25,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21410,1,593.19,46.05,True,0.46893322,16,16,True,12.881433224755702,547.1400000000001,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21411,1,593.19,45.08,True,0.74712515,14,14,True,13.158606921029284,548.11,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21412,1,593.19,124.29,True,0.48212805,12,12,True,4.772628530050688,468.90000000000003,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21413,1,2961.82,760.86,True,0.755645,4,4,True,3.892726651420761,2200.96,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
